Timestamp,Emotion,Confidence
00-01-15.090,fear,"{'angry': 32.87279510498047, 'disgust': 0.0003707521827891469, 'fear': 50.051265716552734, 'happy': 0.9655935764312744, 'sad': 15.23736572265625, 'surprise': 0.7836540341377258, 'neutral': 0.08895443379878998}"
00-01-15.424,fear,"{'angry': 0.6928381323814392, 'disgust': 4.944117293348427e-08, 'fear': 51.10929489135742, 'happy': 1.0142724514007568, 'sad': 18.802242279052734, 'surprise': 3.231389045715332, 'neutral': 25.14995574951172}"
00-01-15.758,fear,"{'angry': 0.011535742320120335, 'disgust': 4.019466359750368e-08, 'fear': 72.49169158935547, 'happy': 0.0033268085680902004, 'sad': 0.1583046168088913, 'surprise': 26.703907012939453, 'neutral': 0.631235659122467}"
00-01-16.091,sad,"{'angry': 0.2722106873989105, 'disgust': 1.1566182365640998e-05, 'fear': 8.57398509979248, 'happy': 0.2400801032781601, 'sad': 90.85309600830078, 'surprise': 0.03494195640087128, 'neutral': 0.025675030425190926}"
00-01-16.425,fear,"{'angry': 19.892189025878906, 'disgust': 0.00094559695571661, 'fear': 79.5271224975586, 'happy': 0.17562969028949738, 'sad': 0.00015991776308510453, 'surprise': 0.4039462208747864, 'neutral': 1.5957839138991403e-07}"
00-01-16.759,angry,"{'angry': 99.67832946777344, 'disgust': 6.533101441164035e-06, 'fear': 0.28008100390434265, 'happy': 0.023143721744418144, 'sad': 0.01844029687345028, 'surprise': 1.6741061870106932e-09, 'neutral': 1.213720565829135e-06}"
00-01-17.092,neutral,"{'angry': 0.17490309476852417, 'disgust': 2.0489330836426234e-06, 'fear': 0.12611116468906403, 'happy': 1.1553086042404175, 'sad': 10.865492820739746, 'surprise': 0.001113465754315257, 'neutral': 87.67707061767578}"
00-01-17.426,angry,"{'angry': 98.87178039550781, 'disgust': 7.252649175670811e-11, 'fear': 0.37548452615737915, 'happy': 0.0011032021138817072, 'sad': 0.7516361474990845, 'surprise': 1.3460823167915636e-12, 'neutral': 6.73652891691745e-07}"
00-01-17.760,angry,"{'angry': 88.98219299316406, 'disgust': 2.0958697277695393e-10, 'fear': 0.11520692706108093, 'happy': 10.902596473693848, 'sad': 3.2262157674267655e-06, 'surprise': 1.5266525110746443e-07, 'neutral': 2.917212214015308e-06}"
00-01-18.094,sad,"{'angry': 3.529897451400757, 'disgust': 4.665230790124042e-06, 'fear': 6.3064045906066895, 'happy': 0.8489861488342285, 'sad': 89.30573272705078, 'surprise': 3.3713635616550164e-07, 'neutral': 0.008982676081359386}"
00-01-18.427,happy,"{'angry': 18.88825225830078, 'disgust': 1.2708725627419426e-08, 'fear': 9.595369192538783e-06, 'happy': 81.1114501953125, 'sad': 0.0001946918637258932, 'surprise': 1.901930524184081e-08, 'neutral': 8.501888805767521e-05}"
00-01-18.761,happy,"{'angry': 0.0023888677824288607, 'disgust': 0.0001446449605282396, 'fear': 0.0002129566273652017, 'happy': 99.34915924072266, 'sad': 0.6078451871871948, 'surprise': 1.0642193046805914e-06, 'neutral': 0.040242891758680344}"
00-01-19.095,sad,"{'angry': 0.018005546182394028, 'disgust': 1.1075447048369824e-07, 'fear': 0.06843644380569458, 'happy': 0.09124162048101425, 'sad': 92.8057861328125, 'surprise': 0.0011763583170250058, 'neutral': 7.015352725982666}"
00-01-19.429,sad,"{'angry': 0.10038713365793228, 'disgust': 2.396473973931279e-06, 'fear': 0.05084153264760971, 'happy': 0.05092277005314827, 'sad': 97.05374908447266, 'surprise': 0.00048469752073287964, 'neutral': 2.7436187267303467}"
00-01-19.762,sad,"{'angry': 0.28093430399894714, 'disgust': 1.895566867915477e-07, 'fear': 0.04364239051938057, 'happy': 17.892351150512695, 'sad': 71.11337280273438, 'surprise': 0.02799515426158905, 'neutral': 10.641709327697754}"
00-01-20.096,neutral,"{'angry': 1.2216800451278687, 'disgust': 1.425419920986215e-10, 'fear': 0.0005415150080807507, 'happy': 24.703868865966797, 'sad': 0.5497990846633911, 'surprise': 0.00041457833140157163, 'neutral': 73.52369689941406}"
00-01-20.430,angry,"{'angry': 99.84312438964844, 'disgust': 2.8886435657749277e-24, 'fear': 7.103583357093157e-06, 'happy': 1.4422434801986128e-08, 'sad': 0.1498422622680664, 'surprise': 7.769603579146137e-19, 'neutral': 0.007033460773527622}"
00-01-20.764,angry,"{'angry': 90.04808044433594, 'disgust': 0.0001635370426811278, 'fear': 1.8934117555618286, 'happy': 4.958171367645264, 'sad': 1.2132371664047241, 'surprise': 1.8767261505126953, 'neutral': 0.01020964328199625}"
00-01-21.097,fear,"{'angry': 2.1918632984161377, 'disgust': 6.546022177644772e-07, 'fear': 35.12539291381836, 'happy': 27.45124626159668, 'sad': 0.3549439013004303, 'surprise': 31.966459274291992, 'neutral': 2.910094976425171}"
00-01-21.431,angry,"{'angry': 99.99482727050781, 'disgust': 7.991603718071905e-25, 'fear': 0.005172372795641422, 'happy': 1.0706631314860715e-07, 'sad': 3.3900418028309787e-09, 'surprise': 2.747788830276161e-22, 'neutral': 1.824759637198591e-16}"
00-01-21.765,angry,"{'angry': 99.8083267211914, 'disgust': 5.159119455971396e-14, 'fear': 0.0033220057375729084, 'happy': 0.18831980228424072, 'sad': 3.417769767111167e-05, 'surprise': 3.554046293374746e-11, 'neutral': 1.1558553003609973e-09}"
00-01-22.098,angry,"{'angry': 99.29361724853516, 'disgust': 2.2699398784242764e-15, 'fear': 0.3983707129955292, 'happy': 0.30798810720443726, 'sad': 2.1004554582759738e-05, 'surprise': 2.979199189862697e-13, 'neutral': 2.7231374707253897e-12}"
00-01-22.432,happy,"{'angry': 12.317233085632324, 'disgust': 4.0036938066083383e-13, 'fear': 0.0012827294413000345, 'happy': 87.68148040771484, 'sad': 1.191519095300464e-05, 'surprise': 1.2169261154326705e-09, 'neutral': 6.4588499479323325e-12}"
00-01-22.766,happy,"{'angry': 0.13375599682331085, 'disgust': 9.22561498732427e-16, 'fear': 2.012994809774682e-05, 'happy': 99.86622619628906, 'sad': 3.647201367584785e-07, 'surprise': 4.302713477954967e-06, 'neutral': 4.2035420283470515e-12}"
00-01-23.100,happy,"{'angry': 0.42339026927948, 'disgust': 9.826176434701942e-17, 'fear': 4.030175841762684e-05, 'happy': 99.57656860351562, 'sad': 1.2126176329729788e-07, 'surprise': 1.5132206954149297e-06, 'neutral': 2.9626990964704003e-12}"
00-01-23.433,happy,"{'angry': 2.9300644397735596, 'disgust': 1.2269637346060125e-12, 'fear': 0.0012191671412438154, 'happy': 97.06854248046875, 'sad': 2.579066176622291e-06, 'surprise': 0.000173168649780564, 'neutral': 1.3442464918966834e-09}"
00-01-23.767,happy,"{'angry': 2.011604070663452, 'disgust': 8.137708714349434e-13, 'fear': 0.0010795547859743237, 'happy': 97.98250579833984, 'sad': 1.5366782690762193e-06, 'surprise': 0.004815194755792618, 'neutral': 1.6378369771530288e-09}"
00-01-24.101,happy,"{'angry': 46.539093017578125, 'disgust': 9.633483247228902e-12, 'fear': 0.39157605171203613, 'happy': 53.06913757324219, 'sad': 7.511378044000594e-06, 'surprise': 0.00018910682410933077, 'neutral': 4.959032295914767e-09}"
00-01-24.435,angry,"{'angry': 80.65657043457031, 'disgust': 7.492450410095941e-11, 'fear': 0.3699067234992981, 'happy': 18.97304916381836, 'sad': 0.00030801069806329906, 'surprise': 0.00016512852744199336, 'neutral': 1.0170145259280616e-07}"
00-01-24.768,sad,"{'angry': 0.017402945086359978, 'disgust': 4.392327213054159e-08, 'fear': 0.002047591144219041, 'happy': 0.0040663848631083965, 'sad': 99.84164428710938, 'surprise': 2.2620385209393135e-07, 'neutral': 0.1348429173231125}"
00-01-25.102,sad,"{'angry': 0.13515551388263702, 'disgust': 8.601330705459986e-07, 'fear': 0.011074388399720192, 'happy': 0.0030100708827376366, 'sad': 99.68666076660156, 'surprise': 2.4434003265128013e-08, 'neutral': 0.16409465670585632}"
00-01-25.436,sad,"{'angry': 0.6670028567314148, 'disgust': 6.549223598995013e-06, 'fear': 0.1035064309835434, 'happy': 0.025802768766880035, 'sad': 98.91887664794922, 'surprise': 2.3422855974786216e-06, 'neutral': 0.2848080098628998}"
00-01-25.770,sad,"{'angry': 0.8382301926612854, 'disgust': 5.0878959882538766e-05, 'fear': 0.5590053796768188, 'happy': 0.03381946682929993, 'sad': 98.40127563476562, 'surprise': 0.00013892493734601885, 'neutral': 0.16748622059822083}"
00-01-26.103,sad,"{'angry': 0.5500871539115906, 'disgust': 1.4018098227097653e-05, 'fear': 0.2140723168849945, 'happy': 0.041379984468221664, 'sad': 98.76761627197266, 'surprise': 4.5580320147564635e-05, 'neutral': 0.42679059505462646}"
00-01-26.437,sad,"{'angry': 2.7089850902557373, 'disgust': 0.0003231378213968128, 'fear': 1.6770143508911133, 'happy': 0.12380314618349075, 'sad': 95.10643768310547, 'surprise': 0.00024211536219809204, 'neutral': 0.3831924796104431}"
00-01-26.771,sad,"{'angry': 0.47201257944107056, 'disgust': 8.99773385754088e-06, 'fear': 0.7306687235832214, 'happy': 0.0643821507692337, 'sad': 98.1729736328125, 'surprise': 0.012139413505792618, 'neutral': 0.5478100776672363}"
00-01-27.104,sad,"{'angry': 6.82408332824707, 'disgust': 4.040933163196314e-06, 'fear': 30.32442855834961, 'happy': 11.702582359313965, 'sad': 41.08781433105469, 'surprise': 0.002102405996993184, 'neutral': 10.058989524841309}"
00-01-27.438,fear,"{'angry': 0.8730536103248596, 'disgust': 2.0421126123437716e-07, 'fear': 98.49624633789062, 'happy': 0.625038206577301, 'sad': 0.004230182152241468, 'surprise': 0.0014317341847345233, 'neutral': 7.905639165528555e-08}"
00-01-27.772,neutral,"{'angry': 3.656480073928833, 'disgust': 0.00015798186359461397, 'fear': 0.831365704536438, 'happy': 7.059110641479492, 'sad': 15.259702682495117, 'surprise': 0.17642264068126678, 'neutral': 73.01676177978516}"
00-01-28.106,surprise,"{'angry': 0.1526726633310318, 'disgust': 7.671806088183075e-05, 'fear': 1.0610058307647705, 'happy': 0.011388598009943962, 'sad': 9.098022019315977e-06, 'surprise': 98.77484130859375, 'neutral': 8.09905213827733e-06}"
00-01-28.439,sad,"{'angry': 0.0014270762912929058, 'disgust': 6.2524123656260144e-09, 'fear': 0.3160251975059509, 'happy': 0.1804872751235962, 'sad': 99.50203704833984, 'surprise': 2.879538806155324e-05, 'neutral': 2.2549479581357446e-06}"
00-01-28.773,surprise,"{'angry': 19.68343734741211, 'disgust': 4.030408895516757e-09, 'fear': 0.3350488245487213, 'happy': 0.0009506857022643089, 'sad': 1.2232966029035452e-10, 'surprise': 79.98056030273438, 'neutral': 1.1989893522468265e-09}"
00-01-29.107,sad,"{'angry': 0.12828588485717773, 'disgust': 1.056956421052746e-06, 'fear': 0.7475392818450928, 'happy': 28.6270809173584, 'sad': 69.99928283691406, 'surprise': 0.22649383544921875, 'neutral': 0.2713276445865631}"
00-01-29.441,happy,"{'angry': 1.8470622301101685, 'disgust': 1.971408710232936e-05, 'fear': 0.8934522867202759, 'happy': 87.8147201538086, 'sad': 7.857863426208496, 'surprise': 0.6983920931816101, 'neutral': 0.8884878754615784}"
00-01-29.774,angry,"{'angry': 98.81494140625, 'disgust': 0.0003115937870461494, 'fear': 1.0550825595855713, 'happy': 0.003914766013622284, 'sad': 0.1257559210062027, 'surprise': 1.5757623827994394e-07, 'neutral': 1.1413224143552725e-07}"
00-01-30.108,sad,"{'angry': 0.07137931883335114, 'disgust': 1.5191011115689435e-08, 'fear': 0.010502656921744347, 'happy': 0.13471531867980957, 'sad': 78.43557739257812, 'surprise': 0.000332431576680392, 'neutral': 21.347497940063477}"
00-01-30.442,sad,"{'angry': 17.426559448242188, 'disgust': 2.479798467902583e-06, 'fear': 0.03898024559020996, 'happy': 0.08340708911418915, 'sad': 76.2760009765625, 'surprise': 0.00016601903189439327, 'neutral': 6.174879550933838}"
00-01-30.776,sad,"{'angry': 47.62805938720703, 'disgust': 9.356492228107527e-05, 'fear': 0.02087637037038803, 'happy': 0.1121433898806572, 'sad': 49.98221969604492, 'surprise': 7.552423630841076e-05, 'neutral': 2.256535530090332}"
00-01-31.109,sad,"{'angry': 29.292682647705078, 'disgust': 0.04166503623127937, 'fear': 2.7489206790924072, 'happy': 0.10536172986030579, 'sad': 66.8364486694336, 'surprise': 0.0010731650982052088, 'neutral': 0.9738501310348511}"
00-01-31.443,angry,"{'angry': 82.36422729492188, 'disgust': 0.14609114825725555, 'fear': 2.0852699279785156, 'happy': 0.5618557333946228, 'sad': 14.107723236083984, 'surprise': 0.004324794746935368, 'neutral': 0.7305023670196533}"
00-01-31.777,sad,"{'angry': 38.60805892944336, 'disgust': 0.0006636722246184945, 'fear': 0.35868293046951294, 'happy': 0.18166811764240265, 'sad': 50.08613586425781, 'surprise': 0.008234404027462006, 'neutral': 10.756549835205078}"
00-01-32.110,angry,"{'angry': 74.4315414428711, 'disgust': 0.055937353521585464, 'fear': 1.7221301794052124, 'happy': 0.3605117201805115, 'sad': 21.558475494384766, 'surprise': 0.004711659625172615, 'neutral': 1.8666980266571045}"
00-01-32.444,angry,"{'angry': 97.12965393066406, 'disgust': 8.613583304395434e-07, 'fear': 1.0287913084030151, 'happy': 1.4313416613731533e-05, 'sad': 1.4492344856262207, 'surprise': 0.0021866692695766687, 'neutral': 0.3901093304157257}"
00-01-32.778,fear,"{'angry': 2.542917251586914, 'disgust': 9.308151675213594e-06, 'fear': 68.62823486328125, 'happy': 0.9803805351257324, 'sad': 3.2301957607269287, 'surprise': 24.517841339111328, 'neutral': 0.10042247176170349}"
00-01-33.112,angry,"{'angry': 76.3408432006836, 'disgust': 0.0058826119638979435, 'fear': 11.73610782623291, 'happy': 1.559995412826538, 'sad': 9.854669570922852, 'surprise': 0.005969132762402296, 'neutral': 0.4965352416038513}"
00-01-33.445,angry,"{'angry': 97.97826385498047, 'disgust': 6.332113844109699e-05, 'fear': 1.9669430255889893, 'happy': 0.004032055847346783, 'sad': 0.05043117702007294, 'surprise': 1.8866727259592153e-05, 'neutral': 0.0002516118111088872}"
00-01-33.779,neutral,"{'angry': 0.24285919964313507, 'disgust': 1.8118598745786585e-05, 'fear': 28.76153564453125, 'happy': 8.698221206665039, 'sad': 9.59054946899414, 'surprise': 1.409515142440796, 'neutral': 51.29730224609375}"
00-01-34.113,angry,"{'angry': 99.99820709228516, 'disgust': 4.430016282869223e-23, 'fear': 0.0009626499959267676, 'happy': 0.0005701103946194053, 'sad': 0.00025915654259733856, 'surprise': 1.2890965631269297e-21, 'neutral': 6.6497941051194e-13}"
00-01-34.447,fear,"{'angry': 0.046896547079086304, 'disgust': 0.00020939014211762697, 'fear': 99.88490295410156, 'happy': 0.03814779222011566, 'sad': 0.012128842063248158, 'surprise': 0.01759694330394268, 'neutral': 0.0001224154984811321}"
00-01-34.780,fear,"{'angry': 2.389810562133789, 'disgust': 0.00025736415409483016, 'fear': 91.10409545898438, 'happy': 1.6245356798171997, 'sad': 4.730727672576904, 'surprise': 0.13259632885456085, 'neutral': 0.017972515895962715}"
00-01-35.114,fear,"{'angry': 28.37795639038086, 'disgust': 6.9701009124401025e-06, 'fear': 32.85955047607422, 'happy': 29.293182373046875, 'sad': 0.06926611810922623, 'surprise': 9.399090766906738, 'neutral': 0.0009452418307773769}"
00-01-35.448,angry,"{'angry': 97.73139190673828, 'disgust': 4.067743104158028e-12, 'fear': 0.40017393231391907, 'happy': 1.8553352355957031, 'sad': 0.013098123483359814, 'surprise': 3.671270221161649e-08, 'neutral': 5.97609016494971e-07}"
00-01-35.782,sad,"{'angry': 4.466657638549805, 'disgust': 7.908324914751574e-05, 'fear': 0.08691330254077911, 'happy': 0.15173372626304626, 'sad': 87.24357604980469, 'surprise': 0.00020291954569984227, 'neutral': 8.050838470458984}"
00-01-36.115,angry,"{'angry': 92.55723571777344, 'disgust': 0.0008527148747816682, 'fear': 2.563049554824829, 'happy': 0.3070504367351532, 'sad': 0.584425687789917, 'surprise': 3.8315489292144775, 'neutral': 0.15583784878253937}"
00-01-36.449,angry,"{'angry': 98.38531494140625, 'disgust': 2.9549615646828897e-05, 'fear': 0.3944849967956543, 'happy': 0.0013151096645742655, 'sad': 0.38081392645835876, 'surprise': 0.649616539478302, 'neutral': 0.1884089857339859}"
00-01-36.783,angry,"{'angry': 93.7930679321289, 'disgust': 0.007851507514715195, 'fear': 1.1984307765960693, 'happy': 0.15295445919036865, 'sad': 4.828184127807617, 'surprise': 0.00010052136349258944, 'neutral': 0.019409403204917908}"
00-01-37.116,angry,"{'angry': 97.64127349853516, 'disgust': 6.382758874678984e-05, 'fear': 0.02110053226351738, 'happy': 0.006447110790759325, 'sad': 2.3120763301849365, 'surprise': 3.0229350613808492e-06, 'neutral': 0.01902046799659729}"
00-01-37.450,angry,"{'angry': 85.48509216308594, 'disgust': 0.0003911420644726604, 'fear': 0.27585041522979736, 'happy': 0.007126075215637684, 'sad': 14.115964889526367, 'surprise': 0.0005208604852668941, 'neutral': 0.1150498166680336}"
00-01-37.784,angry,"{'angry': 90.2271728515625, 'disgust': 0.003565079066902399, 'fear': 1.381826400756836, 'happy': 0.02790495567023754, 'sad': 8.350998878479004, 'surprise': 2.5277899112552404e-05, 'neutral': 0.00850777979940176}"
00-01-38.118,angry,"{'angry': 97.71591186523438, 'disgust': 0.0006340857362374663, 'fear': 0.24517959356307983, 'happy': 0.004357939586043358, 'sad': 2.033273458480835, 'surprise': 1.0853851506453793e-07, 'neutral': 0.0006501238094642758}"
00-01-38.451,sad,"{'angry': 10.592885971069336, 'disgust': 0.044619735330343246, 'fear': 3.71343731880188, 'happy': 0.11568088829517365, 'sad': 85.5058364868164, 'surprise': 0.0004034783923998475, 'neutral': 0.027140755206346512}"
00-01-38.785,angry,"{'angry': 98.57247924804688, 'disgust': 0.021876806393265724, 'fear': 0.02755323238670826, 'happy': 0.004215102177113295, 'sad': 1.7864094843389466e-05, 'surprise': 1.3738563060760498, 'neutral': 4.462732704269001e-06}"
00-01-39.119,angry,"{'angry': 74.4902572631836, 'disgust': 1.8406128219794482e-05, 'fear': 6.316212177276611, 'happy': 1.5287420749664307, 'sad': 0.0002801306254696101, 'surprise': 17.66448402404785, 'neutral': 9.772214070835616e-06}"
00-01-39.453,neutral,"{'angry': 0.7974284887313843, 'disgust': 3.50613890987006e-06, 'fear': 8.701723098754883, 'happy': 3.432666063308716, 'sad': 36.045169830322266, 'surprise': 0.3301564157009125, 'neutral': 50.69285583496094}"
00-01-39.786,sad,"{'angry': 0.1338287591934204, 'disgust': 6.209619982655568e-07, 'fear': 9.496291160583496, 'happy': 26.44624137878418, 'sad': 54.196311950683594, 'surprise': 0.07131896913051605, 'neutral': 9.656013488769531}"
00-01-40.120,sad,"{'angry': 0.3178812265396118, 'disgust': 0.0008626229828223586, 'fear': 5.744619369506836, 'happy': 13.397499084472656, 'sad': 79.57811737060547, 'surprise': 0.19497232139110565, 'neutral': 0.7660403847694397}"
00-01-40.454,angry,"{'angry': 52.46959686279297, 'disgust': 0.0006227356498129666, 'fear': 26.796586990356445, 'happy': 0.896294355392456, 'sad': 19.5440731048584, 'surprise': 0.00020549530745483935, 'neutral': 0.2926366329193115}"
00-01-40.788,sad,"{'angry': 9.023402214050293, 'disgust': 9.547796798869967e-05, 'fear': 12.097702026367188, 'happy': 1.1538664102554321, 'sad': 72.09132385253906, 'surprise': 4.576812716550194e-05, 'neutral': 5.633563995361328}"
00-01-41.121,sad,"{'angry': 11.0942964553833, 'disgust': 0.00017290639516431838, 'fear': 11.520808219909668, 'happy': 0.21726563572883606, 'sad': 74.36711883544922, 'surprise': 0.00033074792008847, 'neutral': 2.800015449523926}"
00-01-41.455,sad,"{'angry': 0.00015044375322759151, 'disgust': 6.463645265721019e-13, 'fear': 0.0018753238255158067, 'happy': 0.0031087452080100775, 'sad': 97.47111511230469, 'surprise': 1.6116270273869304e-07, 'neutral': 2.5237538814544678}"
00-01-41.789,sad,"{'angry': 0.6077654957771301, 'disgust': 2.2249436071319906e-08, 'fear': 0.0026144899893552065, 'happy': 0.014850851148366928, 'sad': 98.43318939208984, 'surprise': 7.658236995666812e-07, 'neutral': 0.9415882229804993}"
00-01-42.122,sad,"{'angry': 0.22540979087352753, 'disgust': 1.3169419332825782e-07, 'fear': 0.003807653672993183, 'happy': 0.002389532048255205, 'sad': 99.63091278076172, 'surprise': 4.877667834080057e-07, 'neutral': 0.13748407363891602}"
00-01-42.456,fear,"{'angry': 10.176977157592773, 'disgust': 1.1099820085291867e-07, 'fear': 86.05926513671875, 'happy': 2.239691734313965, 'sad': 1.5240633487701416, 'surprise': 8.51638014864875e-06, 'neutral': 2.0355744254629826e-06}"
00-01-42.790,angry,"{'angry': 44.69662857055664, 'disgust': 4.0019240259425715e-05, 'fear': 0.9052475094795227, 'happy': 21.556123733520508, 'sad': 8.908101081848145, 'surprise': 0.006414400413632393, 'neutral': 23.927448272705078}"
00-01-43.124,happy,"{'angry': 1.1068909168243408, 'disgust': 2.0351000884488712e-09, 'fear': 0.04277186095714569, 'happy': 98.08174896240234, 'sad': 0.02014732174575329, 'surprise': 6.794746877858415e-05, 'neutral': 0.7483807802200317}"
00-01-43.457,happy,"{'angry': 0.01104686688631773, 'disgust': 2.604047324439307e-07, 'fear': 1.0715168714523315, 'happy': 98.73945617675781, 'sad': 0.16758480668067932, 'surprise': 1.6437161320936866e-06, 'neutral': 0.01039386447519064}"
00-01-43.791,fear,"{'angry': 5.125135898590088, 'disgust': 0.035407841205596924, 'fear': 93.4404296875, 'happy': 0.157416433095932, 'sad': 0.5170664191246033, 'surprise': 0.5573952794075012, 'neutral': 0.16715139150619507}"
00-01-44.125,angry,"{'angry': 82.9881820678711, 'disgust': 0.016737792640924454, 'fear': 14.239625930786133, 'happy': 0.10402514785528183, 'sad': 2.378495693206787, 'surprise': 0.1856318712234497, 'neutral': 0.0873030498623848}"
00-01-44.459,angry,"{'angry': 35.78868103027344, 'disgust': 0.0012087082723155618, 'fear': 25.669559478759766, 'happy': 29.940601348876953, 'sad': 8.458130836486816, 'surprise': 0.04500546306371689, 'neutral': 0.09681418538093567}"
00-01-44.792,angry,"{'angry': 98.8402099609375, 'disgust': 2.4088923842558982e-17, 'fear': 1.1595609188079834, 'happy': 2.611436968891212e-07, 'sad': 0.0002368422137806192, 'surprise': 1.4779461901116043e-24, 'neutral': 1.7991635741995693e-13}"
00-01-45.126,sad,"{'angry': 22.06770133972168, 'disgust': 5.4883970733499154e-05, 'fear': 0.835171639919281, 'happy': 0.013848688453435898, 'sad': 77.04846954345703, 'surprise': 0.0003505767963360995, 'neutral': 0.03440551459789276}"
00-01-45.460,angry,"{'angry': 99.6536636352539, 'disgust': 4.518845557075976e-14, 'fear': 0.31973975896835327, 'happy': 3.929293598048389e-06, 'sad': 0.026593191549181938, 'surprise': 4.438014651478187e-18, 'neutral': 2.3509703073187893e-09}"
00-01-45.794,angry,"{'angry': 98.55018615722656, 'disgust': 2.9924308364570606e-07, 'fear': 0.17854927480220795, 'happy': 1.1884678602218628, 'sad': 0.08264313638210297, 'surprise': 7.208712304418441e-06, 'neutral': 0.0001505453110439703}"
00-01-46.127,angry,"{'angry': 99.47637176513672, 'disgust': 2.4238970581791364e-06, 'fear': 0.2543168067932129, 'happy': 0.02597009763121605, 'sad': 0.24324341118335724, 'surprise': 8.84660522615377e-09, 'neutral': 0.00010437357559567317}"
00-01-46.461,angry,"{'angry': 74.9466781616211, 'disgust': 0.020653946325182915, 'fear': 15.61574935913086, 'happy': 0.16398747265338898, 'sad': 9.248906135559082, 'surprise': 1.837607123889029e-05, 'neutral': 0.004001175053417683}"
00-01-46.795,angry,"{'angry': 89.52784729003906, 'disgust': 9.301691361596198e-13, 'fear': 0.032065097242593765, 'happy': 0.6260949373245239, 'sad': 9.81399154663086, 'surprise': 3.2198018123236194e-12, 'neutral': 2.637186184983875e-07}"
00-01-47.128,sad,"{'angry': 0.030205372720956802, 'disgust': 1.0796232885468271e-07, 'fear': 0.009863367304205894, 'happy': 0.09271253645420074, 'sad': 98.11544799804688, 'surprise': 2.301154745509848e-05, 'neutral': 1.7517467737197876}"
00-01-47.462,sad,"{'angry': 3.0021979808807373, 'disgust': 1.0904377845122326e-08, 'fear': 0.0019514171872287989, 'happy': 0.0038730844389647245, 'sad': 94.66384887695312, 'surprise': 1.132384204538539e-05, 'neutral': 2.3281197547912598}"
00-01-47.796,sad,"{'angry': 2.608565092086792, 'disgust': 4.228501548908525e-09, 'fear': 0.0019192872568964958, 'happy': 0.017561741173267365, 'sad': 82.63553619384766, 'surprise': 3.9423146517947316e-05, 'neutral': 14.736371994018555}"
00-01-48.130,sad,"{'angry': 0.0008881247485987842, 'disgust': 2.6611881101534784e-11, 'fear': 0.02604086697101593, 'happy': 0.0014920029789209366, 'sad': 79.7607421875, 'surprise': 0.00011439011723268777, 'neutral': 20.210725784301758}"
00-01-48.463,sad,"{'angry': 0.015240972861647606, 'disgust': 2.6779323203385275e-09, 'fear': 0.05713993310928345, 'happy': 1.972114086151123, 'sad': 97.3123550415039, 'surprise': 3.625893896241905e-07, 'neutral': 0.6431548595428467}"
00-01-48.797,sad,"{'angry': 2.703582763671875, 'disgust': 2.2159233594720718e-06, 'fear': 1.185228943824768, 'happy': 0.27100682258605957, 'sad': 95.37097930908203, 'surprise': 0.00012076261918991804, 'neutral': 0.4690801799297333}"
00-01-49.131,sad,"{'angry': 9.226950645446777, 'disgust': 0.0001344859629170969, 'fear': 3.6878037452697754, 'happy': 5.476850509643555, 'sad': 77.50017547607422, 'surprise': 0.010364063084125519, 'neutral': 4.097718238830566}"
00-01-49.465,sad,"{'angry': 0.036771010607481, 'disgust': 1.5639104233855505e-08, 'fear': 0.04155873507261276, 'happy': 0.8615026473999023, 'sad': 94.41691589355469, 'surprise': 4.635799996322021e-06, 'neutral': 4.643247604370117}"
00-01-49.798,sad,"{'angry': 0.0038520339876413345, 'disgust': 2.0055326843682053e-10, 'fear': 0.0033270572312176228, 'happy': 0.022868286818265915, 'sad': 99.56859588623047, 'surprise': 1.302468177755145e-07, 'neutral': 0.40136033296585083}"
00-01-50.132,sad,"{'angry': 0.003277697367593646, 'disgust': 3.250439917223957e-08, 'fear': 0.04657198116183281, 'happy': 7.409646059386432e-05, 'sad': 99.9445571899414, 'surprise': 2.0781872223096798e-08, 'neutral': 0.005508445668965578}"
00-01-50.466,angry,"{'angry': 75.46086120605469, 'disgust': 4.089307226173844e-10, 'fear': 0.3619028925895691, 'happy': 24.115943908691406, 'sad': 0.00021980002929922193, 'surprise': 0.06012549623847008, 'neutral': 0.0009488240466453135}"
00-01-50.800,happy,"{'angry': 0.38012024760246277, 'disgust': 0.00012219190830364823, 'fear': 1.7467095851898193, 'happy': 97.7425308227539, 'sad': 0.002371675567701459, 'surprise': 0.040280722081661224, 'neutral': 0.08786928653717041}"
00-01-51.133,happy,"{'angry': 5.853690147399902, 'disgust': 1.1746163763870499e-10, 'fear': 0.012554519809782505, 'happy': 94.13372802734375, 'sad': 3.093936538789421e-05, 'surprise': 1.2377051383793969e-08, 'neutral': 2.0896393380098743e-06}"
00-01-51.467,surprise,"{'angry': 0.01213236153125763, 'disgust': 4.211623050309754e-09, 'fear': 1.1729201078414917, 'happy': 0.35800760984420776, 'sad': 0.08976038545370102, 'surprise': 97.83777618408203, 'neutral': 0.5294048190116882}"
00-01-51.801,sad,"{'angry': 15.067961692810059, 'disgust': 0.0003331777697894722, 'fear': 21.26323127746582, 'happy': 0.13570725917816162, 'sad': 38.76841354370117, 'surprise': 5.189114570617676, 'neutral': 19.57522964477539}"
00-01-52.134,happy,"{'angry': 34.31013870239258, 'disgust': 1.7062372348330967e-11, 'fear': 0.0049600605852901936, 'happy': 65.68394470214844, 'sad': 2.4271680558740627e-06, 'surprise': 0.0007934870081953704, 'neutral': 0.0001655922387726605}"
